1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-55.66,12.38,165.63,30.41,181.88,0.51,172.58,11.58,122.3,48.4,fist
-55.69,12.37,165.66,30.46,181.81,0.53,172.68,11.59,122.42,48.42,fist
-55.73,12.39,165.67,30.44,181.72,0.49,172.68,11.57,122.33,48.44,fist
-55.71,12.37,165.85,30.37,181.71,0.44,172.8,11.51,122.33,48.36,fist
-55.67,12.4,165.91,30.35,181.7,0.41,172.94,11.46,122.4,48.29,fist
-55.64,12.38,165.9,30.33,181.57,0.38,173.01,11.45,122.49,48.33,fist
-55.69,12.37,165.89,30.38,181.42,0.44,172.9,11.54,122.4,48.46,fist
-55.81,12.38,165.96,30.33,181.33,0.4,172.86,11.51,122.41,48.44,fist
-55.89,12.36,166.06,30.2,181.31,0.27,172.9,11.37,122.43,48.32,fist
-55.92,12.32,166.12,30.16,181.21,0.2,172.91,11.31,122.44,48.27,fist
-55.9,12.35,166.08,30.17,181.07,0.18,172.87,11.26,122.48,48.26,fist
-55.99,12.38,166.1,30.13,180.96,0.14,172.85,11.21,122.45,48.22,fist
-56.01,12.34,166.05,30.09,180.82,0.12,172.81,11.24,122.42,48.24,fist
-56.08,12.41,166.11,30.11,180.76,0.14,172.86,11.22,122.57,48.22,fist
-56.09,12.33,166.06,30.1,180.64,0.1,172.88,11.2,122.5,48.25,fist
-56.07,12.36,166.06,30.14,180.52,0.18,172.83,11.29,122.44,48.26,fist
-56.03,12.5,165.98,30.16,180.36,0.23,172.72,11.3,122.38,48.21,fist
-56.02,12.51,166.04,30.12,180.34,0.17,172.81,11.26,122.36,48.21,fist
-56.03,12.48,166.11,30.15,180.3,0.21,172.9,11.32,122.4,48.24,fist
-55.96,12.46,166.04,30.13,180.14,0.21,172.82,11.29,122.47,48.21,fist
-55.97,12.47,166.12,30.16,180.17,0.21,172.92,11.26,122.52,48.2,fist
-56.07,12.47,166.17,30.22,180.14,0.24,172.9,11.3,122.54,48.23,fist
-56.12,12.57,166.22,30.24,180.07,0.24,172.85,11.28,122.51,48.13,fist
-56.17,12.54,166.25,30.22,180.04,0.24,172.84,11.29,122.45,48.14,fist
-56.26,12.53,166.33,30.25,180.07,0.28,172.97,11.32,122.59,48.19,fist
-56.16,12.56,166.27,30.2,179.98,0.26,172.93,11.29,122.62,48.15,fist
-56.14,12.49,166.29,30.1,179.97,0.17,172.94,11.25,122.7,48.21,fist
-56.22,12.45,166.41,30.08,180.0,0.17,173.01,11.24,122.69,48.2,fist
-56.16,12.41,166.46,30.09,179.91,0.24,172.99,11.32,122.72,48.23,fist
-56.13,12.51,166.3,30.17,179.75,0.34,172.89,11.44,122.68,48.27,fist
-56.15,12.53,166.23,30.18,179.66,0.35,172.81,11.48,122.7,48.37,fist
-56.12,12.54,166.15,30.16,179.59,0.36,172.8,11.55,122.75,48.49,fist
-56.11,12.62,166.01,30.18,179.44,0.39,172.69,11.59,122.78,48.51,fist
-56.13,12.63,165.93,30.13,179.36,0.34,172.66,11.56,122.74,48.55,fist
-56.18,12.63,165.96,30.13,179.36,0.32,172.65,11.55,122.69,48.55,fist
-56.23,12.7,166.11,30.13,179.44,0.28,172.72,11.48,122.75,48.44,fist
-56.22,12.68,166.09,30.0,179.44,0.09,172.74,11.29,122.75,48.33,fist
-56.26,12.59,166.1,29.95,179.47,0.01,172.71,11.22,122.7,48.33,fist
-56.31,12.61,166.16,30.0,179.48,0.07,172.75,11.26,122.64,48.35,fist
-56.3,12.68,166.17,30.01,179.42,0.09,172.71,11.25,122.61,48.25,fist
-56.14,12.64,166.04,29.98,179.32,0.08,172.64,11.23,122.6,48.31,fist
-56.14,12.63,166.03,30.08,179.33,0.18,172.69,11.37,122.67,48.45,fist
-56.08,12.69,165.97,29.97,179.25,0.1,172.63,11.31,122.72,48.38,fist
-55.97,12.62,165.8,29.92,179.16,0.06,172.6,11.27,122.73,48.41,fist
-56.02,12.61,165.81,30.0,179.17,0.13,172.63,11.38,122.7,48.49,fist
-56.01,12.58,165.76,30.02,179.09,0.13,172.52,11.37,122.62,48.49,fist
-55.99,12.69,165.73,30.03,179.01,0.19,172.45,11.39,122.6,48.46,fist
-56.02,12.77,165.7,30.06,178.98,0.21,172.42,11.4,122.6,48.45,fist
-56.09,12.72,165.78,30.15,179.1,0.28,172.58,11.48,122.71,48.56,fist
-56.02,12.67,165.71,30.18,179.12,0.27,172.64,11.44,122.69,48.51,fist
-55.96,12.72,165.69,30.13,179.07,0.26,172.64,11.4,122.75,48.47,fist
-55.96,12.65,165.67,30.04,179.08,0.15,172.65,11.3,122.7,48.46,fist
-55.98,12.59,165.67,30.02,179.06,0.15,172.65,11.31,122.72,48.55,fist
-55.99,12.63,165.66,30.0,179.03,0.15,172.59,11.33,122.61,48.46,fist
-55.95,12.61,165.64,29.93,179.07,0.06,172.62,11.27,122.61,48.48,fist
-55.94,12.6,165.7,29.95,179.16,0.05,172.7,11.24,122.62,48.46,fist
-55.87,12.63,165.74,29.96,179.19,0.03,172.72,11.18,122.51,48.36,fist
-55.81,12.66,165.85,30.06,179.27,0.14,172.78,11.27,122.5,48.39,fist
-55.78,12.64,165.8,30.03,179.26,0.14,172.79,11.32,122.6,48.48,fist
-55.73,12.64,165.72,30.0,179.18,0.16,172.79,11.39,122.63,48.59,fist
-55.73,12.63,165.69,29.97,179.13,0.19,172.74,11.46,122.68,48.65,fist
-55.79,12.63,165.73,29.89,179.15,0.15,172.75,11.43,122.76,48.63,fist
-55.85,12.58,165.72,29.81,179.13,0.07,172.66,11.35,122.73,48.59,fist
-55.95,12.63,165.8,29.81,179.2,0.08,172.7,11.39,122.82,48.59,fist
-55.93,12.61,165.77,29.73,179.19,-0.05,172.65,11.28,122.73,48.58,fist
-55.96,12.6,165.87,29.71,179.29,-0.09,172.73,11.23,122.75,48.53,fist
-55.93,12.62,165.96,29.68,179.38,-0.1,172.86,11.18,122.75,48.43,fist
-55.8,12.57,166.0,29.65,179.45,-0.14,172.95,11.14,122.8,48.34,fist
-55.73,12.53,165.98,29.7,179.49,-0.12,173.03,11.15,122.82,48.39,fist
-55.71,12.54,165.97,29.68,179.49,-0.15,173.02,11.14,122.71,48.38,fist
-55.68,12.56,165.95,29.6,179.43,-0.18,172.96,11.11,122.71,48.37,fist
-55.69,12.62,165.99,29.65,179.45,-0.12,172.95,11.14,122.74,48.34,fist
-55.69,12.62,166.04,29.62,179.53,-0.16,173.02,11.07,122.72,48.25,fist
-55.67,12.58,166.05,29.6,179.58,-0.2,173.05,11.02,122.66,48.24,fist
-55.57,12.59,166.0,29.58,179.55,-0.15,173.0,11.11,122.61,48.34,fist
-55.53,12.65,165.95,29.61,179.51,-0.09,173.0,11.16,122.59,48.37,fist
-55.42,12.56,165.91,29.48,179.48,-0.19,172.98,11.11,122.57,48.35,fist
-55.36,12.56,165.81,29.5,179.41,-0.15,172.97,11.16,122.57,48.37,fist
-55.32,12.55,165.72,29.47,179.35,-0.16,172.95,11.16,122.59,48.41,fist
-55.25,12.53,165.64,29.51,179.28,-0.12,172.88,11.22,122.47,48.46,fist
-55.28,12.64,165.65,29.61,179.28,-0.05,172.87,11.24,122.53,48.39,fist
-55.33,12.65,165.7,29.64,179.35,-0.07,172.97,11.18,122.57,48.36,fist
-55.35,12.62,165.7,29.67,179.35,-0.06,172.94,11.18,122.59,48.35,fist
-55.34,12.69,165.59,29.76,179.27,0.0,172.86,11.26,122.59,48.45,fist
-55.43,12.67,165.66,29.68,179.31,-0.04,172.87,11.23,122.63,48.41,fist
-55.51,12.68,165.68,29.64,179.29,-0.06,172.81,11.24,122.64,48.43,fist
-55.46,12.64,165.67,29.64,179.33,-0.1,172.87,11.16,122.64,48.36,fist
-55.51,12.61,165.69,29.7,179.32,-0.04,172.86,11.22,122.67,48.47,fist
-55.53,12.73,165.63,29.7,179.22,-0.05,172.73,11.22,122.64,48.46,fist
-55.56,12.74,165.61,29.68,179.19,-0.08,172.7,11.17,122.79,48.45,fist
-55.76,12.78,165.67,29.77,179.24,-0.02,172.72,11.22,122.86,48.47,fist
-55.83,12.73,165.65,29.75,179.21,-0.02,172.66,11.26,122.83,48.53,fist
-55.89,12.8,165.64,29.71,179.2,-0.07,172.62,11.2,122.83,48.49,fist
-55.91,12.81,165.6,29.74,179.19,-0.09,172.65,11.14,122.91,48.44,fist
-55.92,12.76,165.54,29.79,179.14,-0.03,172.62,11.22,122.89,48.55,fist
-55.98,12.81,165.64,29.76,179.16,0.01,172.63,11.26,122.97,48.57,fist
-55.96,12.82,165.62,29.67,179.13,-0.08,172.58,11.18,122.99,48.48,fist
-56.06,12.69,165.59,29.68,179.13,-0.11,172.58,11.15,123.04,48.57,fist
-56.17,12.75,165.6,29.69,179.1,-0.1,172.52,11.19,123.07,48.59,fist
-56.18,12.85,165.56,29.67,179.08,-0.12,172.45,11.17,123.1,48.6,fist
-56.2,12.79,165.62,29.61,179.15,-0.24,172.51,11.04,123.04,48.51,fist
-56.27,12.74,165.75,29.66,179.27,-0.23,172.63,10.98,123.03,48.41,fist
-56.27,12.81,165.83,29.65,179.34,-0.27,172.67,10.88,122.97,48.21,fist
-56.16,12.75,165.84,29.62,179.4,-0.31,172.73,10.87,122.89,48.21,fist
-56.17,12.74,165.97,29.68,179.5,-0.29,172.83,10.87,122.9,48.16,fist
-56.15,12.76,166.01,29.68,179.54,-0.3,172.87,10.82,122.89,48.08,fist
-56.15,12.67,166.1,29.7,179.63,-0.29,172.96,10.83,122.93,48.12,fist
-56.09,12.71,166.06,29.78,179.59,-0.19,172.92,10.9,122.88,48.15,fist
-56.06,12.81,166.05,29.72,179.57,-0.23,172.89,10.83,122.87,48.05,fist
-56.12,12.71,166.11,29.71,179.64,-0.23,172.96,10.83,122.89,48.11,fist
-56.16,12.75,166.12,29.69,179.64,-0.27,172.96,10.82,123.01,48.12,fist
-56.14,12.75,166.09,29.53,179.6,-0.42,172.88,10.68,122.93,47.93,fist
-56.15,12.66,166.15,29.57,179.68,-0.42,172.95,10.65,122.96,47.94,fist
-56.12,12.7,166.19,29.61,179.67,-0.36,172.95,10.66,122.95,47.89,fist
-56.01,12.67,166.2,29.53,179.69,-0.46,172.99,10.51,122.97,47.74,fist
-55.82,12.66,166.11,29.53,179.64,-0.44,172.95,10.54,122.97,47.75,fist
-55.74,12.7,166.04,29.58,179.58,-0.34,172.9,10.65,122.9,47.88,fist
-55.7,12.76,166.02,29.6,179.55,-0.31,172.89,10.69,122.91,47.93,fist
-55.7,12.79,166.02,29.56,179.52,-0.33,172.87,10.67,122.97,47.92,fist
-55.68,12.77,165.98,29.57,179.49,-0.3,172.86,10.66,123.01,47.9,fist
-55.7,12.78,165.97,29.58,179.49,-0.29,172.85,10.71,122.97,47.94,fist
-55.75,12.74,165.97,29.55,179.48,-0.29,172.85,10.7,122.96,47.91,fist
-55.68,12.63,165.83,29.58,179.38,-0.21,172.88,10.81,123.18,48.13,fist
-55.71,12.73,165.79,29.67,179.36,-0.12,172.9,10.91,123.24,48.26,fist
-55.61,12.68,165.66,29.59,179.2,-0.18,172.76,10.91,123.25,48.34,fist
-55.7,12.79,165.64,29.65,179.14,-0.11,172.7,11.0,123.32,48.4,fist
-55.81,12.84,165.62,29.55,179.11,-0.23,172.61,10.89,123.25,48.38,fist
-55.84,12.82,165.8,29.47,179.24,-0.36,172.69,10.74,123.26,48.19,fist
-55.8,12.85,165.81,29.53,179.26,-0.34,172.72,10.72,123.28,48.12,fist
-55.83,12.87,165.86,29.55,179.31,-0.34,172.71,10.72,123.19,48.09,fist
-55.91,12.85,165.93,29.55,179.36,-0.32,172.72,10.77,123.17,48.15,fist
-55.87,12.91,165.92,29.51,179.34,-0.34,172.68,10.73,123.15,48.04,fist
-55.88,12.88,165.93,29.53,179.38,-0.33,172.72,10.74,123.19,48.06,fist
-55.92,12.78,166.06,29.53,179.47,-0.33,172.76,10.74,123.19,48.04,fist
-55.9,12.78,166.03,29.54,179.46,-0.34,172.77,10.7,123.29,48.03,fist
-55.92,12.8,165.98,29.6,179.43,-0.3,172.75,10.72,123.19,47.94,fist
-55.93,12.75,166.09,29.53,179.52,-0.37,172.83,10.65,123.25,47.9,fist
-55.91,12.76,166.12,29.52,179.55,-0.4,172.89,10.58,123.33,47.86,fist
-55.83,12.76,166.09,29.49,179.5,-0.39,172.86,10.6,123.29,47.85,fist
-55.77,12.7,165.99,29.5,179.44,-0.37,172.8,10.63,123.28,47.89,fist
-55.75,12.73,165.92,29.48,179.37,-0.38,172.72,10.65,123.25,47.92,fist
-55.84,12.7,166.01,29.46,179.42,-0.4,172.78,10.63,123.28,47.88,fist
-55.87,12.72,166.08,29.5,179.47,-0.38,172.81,10.62,123.34,47.8,fist
-55.83,12.75,166.0,29.56,179.42,-0.34,172.71,10.64,123.27,47.78,fist
-55.94,12.71,166.0,29.55,179.4,-0.3,172.68,10.75,123.27,47.98,fist
-56.0,12.77,166.03,29.53,179.37,-0.24,172.68,10.83,123.4,48.05,fist
-55.99,12.81,165.94,29.49,179.29,-0.27,172.61,10.78,123.5,48.02,fist
-56.0,12.8,165.8,29.49,179.21,-0.27,172.56,10.83,123.53,48.16,fist
-56.13,12.86,165.82,29.5,179.24,-0.26,172.57,10.85,123.53,48.25,fist
-56.16,12.9,165.83,29.33,179.19,-0.44,172.53,10.65,123.52,48.09,fist
-56.11,12.85,165.85,29.29,179.2,-0.49,172.58,10.58,123.54,48.04,fist
-56.12,12.88,165.78,29.34,179.15,-0.44,172.54,10.64,123.58,48.1,fist
-56.05,12.9,165.7,29.32,179.05,-0.42,172.45,10.68,123.51,48.15,fist
-56.07,12.93,165.74,29.28,179.07,-0.46,172.46,10.66,123.55,48.11,fist
-56.09,12.9,165.71,29.28,179.1,-0.52,172.51,10.57,123.58,48.08,fist
-56.09,12.84,165.85,29.19,179.21,-0.67,172.59,10.38,123.61,47.94,fist
-56.07,12.8,166.0,29.17,179.36,-0.72,172.72,10.27,123.7,47.77,fist
-56.07,12.72,166.01,29.16,179.4,-0.77,172.72,10.22,123.68,47.75,fist
-56.0,12.76,165.99,29.23,179.4,-0.68,172.72,10.31,123.62,47.8,fist
-55.95,12.79,165.95,29.26,179.39,-0.63,172.71,10.35,123.59,47.8,fist
-55.9,12.75,165.95,29.22,179.39,-0.67,172.72,10.3,123.61,47.75,fist
-55.8,12.79,165.85,29.21,179.31,-0.64,172.67,10.35,123.55,47.8,fist
-55.66,12.84,165.81,29.2,179.24,-0.62,172.61,10.36,123.51,47.79,fist
-55.6,12.79,165.73,29.18,179.22,-0.6,172.62,10.43,123.54,47.86,fist
-55.62,12.78,165.68,29.22,179.17,-0.53,172.59,10.5,123.58,47.97,fist
-55.55,12.75,165.52,29.2,179.03,-0.53,172.47,10.53,123.53,48.03,fist
-55.59,12.79,165.5,29.18,178.96,-0.55,172.37,10.52,123.5,48.02,fist
-55.68,12.82,165.59,29.22,179.01,-0.55,172.42,10.46,123.52,47.94,fist
-55.64,12.88,165.51,29.27,178.96,-0.54,172.38,10.44,123.52,47.9,fist
-55.63,12.87,165.47,29.34,178.96,-0.46,172.4,10.53,123.52,47.97,fist
-55.58,12.94,165.35,29.37,178.82,-0.41,172.27,10.61,123.43,48.01,fist
-55.57,12.94,165.29,29.43,178.81,-0.38,172.3,10.67,123.45,48.12,fist
-55.55,12.97,165.21,29.45,178.78,-0.36,172.25,10.69,123.35,48.07,fist
-55.58,12.99,165.29,29.42,178.87,-0.39,172.38,10.67,123.38,48.0,fist
-55.5,12.91,165.27,29.39,178.9,-0.44,172.45,10.64,123.35,48.05,fist
-55.37,12.93,165.27,29.4,178.92,-0.38,172.47,10.68,123.33,48.07,fist
-55.28,13.01,165.31,29.38,178.97,-0.36,172.51,10.7,123.26,47.97,fist
-55.24,12.9,165.39,29.32,179.05,-0.43,172.62,10.61,123.3,47.94,fist
-55.21,12.87,165.43,29.36,179.09,-0.39,172.67,10.62,123.41,47.97,fist
-55.12,12.94,165.34,29.35,179.01,-0.37,172.63,10.64,123.42,47.95,fist
-55.14,12.9,165.28,29.3,178.98,-0.38,172.6,10.66,123.39,48.01,fist
-55.22,12.89,165.3,29.34,178.97,-0.34,172.62,10.74,123.45,48.14,fist
-55.18,12.99,165.24,29.34,178.9,-0.31,172.59,10.77,123.48,48.15,fist
-55.13,12.94,165.16,29.26,178.82,-0.34,172.5,10.78,123.46,48.21,fist
-55.16,12.96,165.12,29.3,178.79,-0.31,172.46,10.82,123.51,48.24,fist
-55.18,13.01,165.12,29.28,178.76,-0.32,172.38,10.8,123.42,48.26,fist
-55.24,13.02,165.16,29.28,178.82,-0.31,172.46,10.83,123.41,48.27,fist
-55.15,13.02,165.07,29.28,178.74,-0.29,172.45,10.84,123.53,48.3,fist
-55.2,13.05,165.07,29.33,178.74,-0.26,172.43,10.89,123.58,48.33,fist
-55.23,13.09,165.01,29.29,178.68,-0.29,172.35,10.85,123.59,48.33,fist
-55.28,13.08,165.08,29.25,178.76,-0.33,172.44,10.82,123.61,48.32,fist
-55.43,13.07,165.21,29.24,178.85,-0.41,172.45,10.71,123.57,48.2,fist
-55.47,13.03,165.29,29.19,178.9,-0.5,172.44,10.61,123.59,48.19,fist
-55.52,13.05,165.29,29.18,178.9,-0.57,172.4,10.55,123.55,48.14,fist
-55.52,13.06,165.36,29.17,178.94,-0.58,172.41,10.53,123.57,48.06,fist
-55.57,13.05,165.37,29.15,178.96,-0.62,172.41,10.48,123.58,48.03,fist
-55.69,12.98,165.43,29.24,179.05,-0.54,172.52,10.56,123.68,48.12,fist
-55.75,13.08,165.37,29.25,178.97,-0.54,172.44,10.57,123.74,48.14,fist
-55.74,13.12,165.35,29.12,178.92,-0.67,172.35,10.45,123.73,48.06,fist
-55.91,13.16,165.45,29.12,178.99,-0.71,172.38,10.39,123.75,48.05,fist
-56.0,13.14,165.56,29.05,179.06,-0.8,172.39,10.3,123.73,47.95,fist
-55.89,13.12,165.58,29.05,179.11,-0.8,172.44,10.24,123.66,47.83,fist
-55.78,13.14,165.56,29.08,179.14,-0.82,172.49,10.2,123.59,47.75,fist
-55.68,13.07,165.55,29.1,179.18,-0.77,172.52,10.28,123.42,47.75,fist
-55.62,13.05,165.63,29.14,179.25,-0.7,172.62,10.33,123.41,47.77,fist
-55.48,13.07,165.62,29.09,179.24,-0.72,172.65,10.28,123.45,47.71,fist
-55.48,12.96,165.7,29.09,179.35,-0.7,172.78,10.3,123.5,47.75,fist
-55.43,12.94,165.62,29.13,179.25,-0.62,172.69,10.4,123.47,47.83,fist
-55.3,12.96,165.46,29.09,179.1,-0.63,172.58,10.44,123.42,47.88,fist
-55.33,12.96,165.49,29.1,179.11,-0.62,172.65,10.46,123.53,47.96,fist
-55.33,12.98,165.48,29.14,179.12,-0.59,172.69,10.47,123.54,47.92,fist
-55.25,13.02,165.45,29.16,179.09,-0.59,172.66,10.47,123.5,47.88,fist
-55.23,13.06,165.49,29.2,179.18,-0.57,172.75,10.44,123.59,47.92,fist
-55.27,13.07,165.53,29.16,179.21,-0.62,172.78,10.39,123.65,47.97,fist
-55.31,13.09,165.58,29.15,179.19,-0.64,172.77,10.36,123.76,47.94,fist
-55.3,13.12,165.57,29.09,179.17,-0.72,172.72,10.29,123.77,47.88,fist
-55.44,13.09,165.7,29.07,179.29,-0.76,172.83,10.23,123.85,47.84,fist
-55.41,13.05,165.7,29.04,179.29,-0.78,172.82,10.21,123.79,47.78,fist
-55.38,13.13,165.74,29.04,179.32,-0.81,172.86,10.15,123.81,47.66,fist
-55.43,12.98,165.87,29.03,179.45,-0.86,172.96,10.07,123.78,47.61,fist
-55.36,12.97,165.9,29.1,179.47,-0.83,173.0,10.06,123.79,47.58,fist
-55.15,13.03,165.75,29.17,179.34,-0.71,172.91,10.16,123.66,47.64,fist
-55.16,13.0,165.77,29.06,179.34,-0.79,172.93,10.12,123.74,47.65,fist
-55.24,12.96,165.81,29.08,179.41,-0.81,173.04,10.11,123.87,47.72,fist
-55.31,13.0,165.73,29.0,179.34,-0.89,172.91,10.05,123.84,47.76,fist
-55.35,13.02,165.73,28.95,179.34,-0.95,172.91,10.0,123.89,47.78,fist
-55.34,13.04,165.72,28.92,179.33,-0.95,172.86,9.99,123.88,47.74,fist
-55.37,13.06,165.74,28.98,179.34,-0.91,172.86,10.0,123.91,47.7,fist
-55.37,13.09,165.74,29.02,179.29,-0.84,172.8,10.12,123.87,47.78,fist
-55.35,13.13,165.67,29.03,179.19,-0.81,172.68,10.17,123.83,47.81,fist
-55.4,13.14,165.65,29.02,179.16,-0.81,172.68,10.17,123.88,47.84,fist
-55.45,13.13,165.67,29.07,179.2,-0.76,172.72,10.21,123.82,47.82,fist
-55.41,13.19,165.58,29.09,179.11,-0.68,172.63,10.29,123.83,47.93,fist
-55.41,13.23,165.53,29.13,179.06,-0.59,172.61,10.41,123.87,48.05,fist
-55.33,13.25,165.37,29.1,178.92,-0.56,172.48,10.46,123.83,48.1,fist
-55.39,13.27,165.32,29.06,178.86,-0.56,172.42,10.49,123.89,48.13,fist
-55.42,13.25,165.29,28.99,178.8,-0.63,172.33,10.45,123.83,48.13,fist
-55.41,13.32,165.35,28.91,178.81,-0.71,172.32,10.37,123.83,48.01,fist
-55.43,13.26,165.45,28.92,178.88,-0.75,172.35,10.27,123.77,47.87,fist
-55.45,13.19,165.58,28.93,179.02,-0.77,172.5,10.23,123.83,47.86,fist
-55.41,13.23,165.5,28.94,179.0,-0.76,172.48,10.23,123.81,47.88,fist
-55.45,13.18,165.58,28.94,179.09,-0.77,172.54,10.2,123.84,47.8,fist
-55.44,13.15,165.56,28.97,179.06,-0.7,172.54,10.28,123.83,47.84,fist
-55.41,13.16,165.44,29.01,178.97,-0.65,172.49,10.35,123.95,47.97,fist
-55.43,13.17,165.35,29.03,178.87,-0.65,172.43,10.41,123.99,48.08,fist
-55.42,13.2,165.26,28.97,178.79,-0.67,172.35,10.41,123.99,48.1,fist
-55.47,13.19,165.27,28.95,178.8,-0.71,172.38,10.37,124.07,48.12,fist
-55.44,13.22,165.21,28.93,178.71,-0.71,172.26,10.39,124.05,48.13,fist
-55.54,13.28,165.29,28.88,178.76,-0.82,172.26,10.26,124.1,47.97,fist
-55.58,13.22,165.39,28.89,178.85,-0.88,172.31,10.2,123.97,47.88,fist
-55.54,13.19,165.47,28.88,178.93,-0.87,172.39,10.21,123.98,47.89,fist
-55.46,13.24,165.45,28.89,178.91,-0.83,172.39,10.26,123.88,47.89,fist
-55.32,13.29,165.4,28.81,178.89,-0.89,172.34,10.19,123.79,47.79,fist
-55.29,13.2,165.43,28.8,178.96,-0.9,172.42,10.17,123.85,47.79,fist
-55.3,13.12,165.51,28.81,179.04,-0.93,172.5,10.09,123.83,47.73,fist
-55.22,13.14,165.49,28.84,179.03,-0.86,172.5,10.13,123.83,47.69,fist
-55.13,13.17,165.38,28.9,178.93,-0.78,172.42,10.23,123.82,47.81,fist
-55.15,13.16,165.35,28.93,178.93,-0.72,172.42,10.3,123.87,47.92,fist
-55.13,13.19,165.39,28.88,178.94,-0.78,172.44,10.23,123.91,47.86,fist
-55.08,13.16,165.37,28.86,178.96,-0.79,172.45,10.21,123.84,47.81,fist
-55.06,13.13,165.46,28.89,179.02,-0.77,172.57,10.2,123.9,47.8,fist
-55.03,13.16,165.39,28.93,179.0,-0.75,172.57,10.19,123.83,47.78,fist
-54.96,13.13,165.45,28.91,179.05,-0.75,172.62,10.21,123.79,47.78,fist
-54.95,13.14,165.54,28.95,179.14,-0.7,172.74,10.26,123.86,47.79,fist
-54.84,13.14,165.44,28.98,179.08,-0.68,172.68,10.29,123.82,47.82,fist
-54.87,13.08,165.48,28.99,179.1,-0.62,172.69,10.36,123.81,47.91,fist
-54.87,13.1,165.39,28.99,179.01,-0.6,172.61,10.4,123.85,47.98,fist
-54.8,13.12,165.19,28.94,178.74,-0.64,172.29,10.39,123.86,48.04,fist
-54.47,13.16,164.72,29.02,178.26,-0.44,171.88,10.66,123.9,48.27,fist
-54.48,13.22,164.5,28.91,178.06,-0.52,171.65,10.63,123.95,48.25,fist
-54.6,13.22,164.46,28.81,177.95,-0.69,171.45,10.44,123.9,48.06,fist
-53.97,12.96,163.38,28.95,177.14,-0.39,170.75,10.91,123.94,48.58,fist
-52.54,12.7,161.5,29.15,175.33,0.27,169.38,11.87,124.36,49.62,fist
-51.53,12.98,160.26,29.02,173.98,0.38,168.16,12.01,124.94,49.63,fist
-50.75,13.34,159.79,28.8,173.61,0.08,167.85,11.45,125.07,48.72,fist
-49.93,13.54,158.99,28.91,173.09,0.2,167.47,11.39,125.04,48.23,fist
-49.68,13.81,158.39,28.64,172.62,-0.18,166.96,10.87,125.26,47.56,fist
